# /home/jwozniak/MARL/.venv/bin/python3 -m smax.run --exploration correlated --similarity q_values --mixer vdn --seed 0 --total-steps 2000000 --out results_smax/smax_2s3z_vdn_correlated_q_values_s0.npz
2026-06-10 19:25:32.640623: W external/xla/xla/service/gpu/nvptx_compiler.cc:930] The NVIDIA driver's CUDA version is 12.7 which is older than the PTX compiler version 12.9.86. Because the driver is older than the PTX compiler version, XLA is disabling parallel compilation, which may slow down compilation. You should update your NVIDIA driver or use the NVIDIA-provided CUDA forward compatibility packages.
[run] cfg={'seed': 0, 'total_steps': 2000000, 'n_envs': 128, 'buffer_cap': 100000, 'batch_size': 128, 'warmup': 5000, 'updates_per_iter': 1, 'target_sync': 200, 'gamma': 0.99, 'lr': 0.0003, 'grad_clip': 10.0, 'eps_start': 1.0, 'eps_end': 0.05, 'eps_anneal_steps': 100000, 'hidden_size': 128, 'exploration': 'correlated', 'similarity': 'q_values', 'mixer': 'vdn', 'qmix_embed': 32, 'log_corr_every': 2000}
[cfg] n_agents=5  n_actions=10  obs_dim=127  state_dim=120  aug_dim=134
iter=     0  env_steps=        0  eps=1.000  episodes=     0  recent_return=0.00  win=0.00  buf=128
iter=   200  env_steps=    25600  eps=0.757  episodes=   420  recent_return=0.24  win=0.00  buf=25728
iter=   400  env_steps=    51200  eps=0.514  episodes=   882  recent_return=0.35  win=0.05  buf=51328
iter=   600  env_steps=    76800  eps=0.270  episodes=  1336  recent_return=0.25  win=0.00  buf=76928
iter=   800  env_steps=   102400  eps=0.050  episodes=  1800  recent_return=0.17  win=0.00  buf=100000
iter=  1000  env_steps=   128000  eps=0.050  episodes=  2289  recent_return=0.06  win=0.00  buf=100000
iter=  1200  env_steps=   153600  eps=0.050  episodes=  2745  recent_return=0.10  win=0.00  buf=100000
iter=  1400  env_steps=   179200  eps=0.050  episodes=  3223  recent_return=0.09  win=0.00  buf=100000
iter=  1600  env_steps=   204800  eps=0.050  episodes=  3697  recent_return=0.12  win=0.00  buf=100000
iter=  1800  env_steps=   230400  eps=0.050  episodes=  4156  recent_return=0.07  win=0.00  buf=100000
iter=  2000  env_steps=   256000  eps=0.050  episodes=  4618  recent_return=0.05  win=0.00  buf=100000
iter=  2200  env_steps=   281600  eps=0.050  episodes=  5049  recent_return=0.09  win=0.00  buf=100000
iter=  2400  env_steps=   307200  eps=0.050  episodes=  5509  recent_return=0.05  win=0.00  buf=100000
iter=  2600  env_steps=   332800  eps=0.050  episodes=  5927  recent_return=0.05  win=0.00  buf=100000
iter=  2800  env_steps=   358400  eps=0.050  episodes=  6379  recent_return=0.05  win=0.00  buf=100000
iter=  3000  env_steps=   384000  eps=0.050  episodes=  6809  recent_return=0.06  win=0.00  buf=100000
iter=  3200  env_steps=   409600  eps=0.050  episodes=  7254  recent_return=0.05  win=0.00  buf=100000
iter=  3400  env_steps=   435200  eps=0.050  episodes=  7687  recent_return=0.05  win=0.00  buf=100000
iter=  3600  env_steps=   460800  eps=0.050  episodes=  8120  recent_return=0.05  win=0.00  buf=100000
iter=  3800  env_steps=   486400  eps=0.050  episodes=  8574  recent_return=0.05  win=0.00  buf=100000
iter=  4000  env_steps=   512000  eps=0.050  episodes=  9008  recent_return=0.05  win=0.00  buf=100000
iter=  4200  env_steps=   537600  eps=0.050  episodes=  9456  recent_return=0.04  win=0.00  buf=100000
iter=  4400  env_steps=   563200  eps=0.050  episodes=  9859  recent_return=0.06  win=0.00  buf=100000
iter=  4600  env_steps=   588800  eps=0.050  episodes= 10292  recent_return=0.04  win=0.00  buf=100000
iter=  4800  env_steps=   614400  eps=0.050  episodes= 10781  recent_return=0.04  win=0.00  buf=100000
iter=  5000  env_steps=   640000  eps=0.050  episodes= 11187  recent_return=0.05  win=0.00  buf=100000
iter=  5200  env_steps=   665600  eps=0.050  episodes= 11696  recent_return=0.04  win=0.00  buf=100000
iter=  5400  env_steps=   691200  eps=0.050  episodes= 12127  recent_return=0.06  win=0.00  buf=100000
iter=  5600  env_steps=   716800  eps=0.050  episodes= 12529  recent_return=0.09  win=0.00  buf=100000
iter=  5800  env_steps=   742400  eps=0.050  episodes= 12960  recent_return=0.08  win=0.00  buf=100000
iter=  6000  env_steps=   768000  eps=0.050  episodes= 13395  recent_return=0.09  win=0.00  buf=100000
iter=  6200  env_steps=   793600  eps=0.050  episodes= 13831  recent_return=0.07  win=0.00  buf=100000
iter=  6400  env_steps=   819200  eps=0.050  episodes= 14257  recent_return=0.07  win=0.00  buf=100000
iter=  6600  env_steps=   844800  eps=0.050  episodes= 14698  recent_return=0.08  win=0.00  buf=100000
iter=  6800  env_steps=   870400  eps=0.050  episodes= 15118  recent_return=0.09  win=0.00  buf=100000
iter=  7000  env_steps=   896000  eps=0.050  episodes= 15533  recent_return=0.11  win=0.00  buf=100000
iter=  7200  env_steps=   921600  eps=0.050  episodes= 15964  recent_return=0.08  win=0.00  buf=100000
iter=  7400  env_steps=   947200  eps=0.050  episodes= 16440  recent_return=0.11  win=0.00  buf=100000
iter=  7600  env_steps=   972800  eps=0.050  episodes= 16918  recent_return=0.12  win=0.00  buf=100000
iter=  7800  env_steps=   998400  eps=0.050  episodes= 17355  recent_return=0.18  win=0.00  buf=100000
iter=  8000  env_steps=  1024000  eps=0.050  episodes= 17746  recent_return=0.17  win=0.00  buf=100000
iter=  8200  env_steps=  1049600  eps=0.050  episodes= 18152  recent_return=0.18  win=0.00  buf=100000
iter=  8400  env_steps=  1075200  eps=0.050  episodes= 18538  recent_return=0.21  win=0.00  buf=100000
iter=  8600  env_steps=  1100800  eps=0.050  episodes= 18922  recent_return=0.19  win=0.00  buf=100000
iter=  8800  env_steps=  1126400  eps=0.050  episodes= 19314  recent_return=0.17  win=0.00  buf=100000
iter=  9000  env_steps=  1152000  eps=0.050  episodes= 19735  recent_return=0.18  win=0.00  buf=100000
iter=  9200  env_steps=  1177600  eps=0.050  episodes= 20113  recent_return=0.25  win=0.00  buf=100000
iter=  9400  env_steps=  1203200  eps=0.050  episodes= 20498  recent_return=0.20  win=0.00  buf=100000
iter=  9600  env_steps=  1228800  eps=0.050  episodes= 20871  recent_return=0.18  win=0.00  buf=100000
iter=  9800  env_steps=  1254400  eps=0.050  episodes= 21259  recent_return=0.20  win=0.00  buf=100000
iter= 10000  env_steps=  1280000  eps=0.050  episodes= 21627  recent_return=0.16  win=0.00  buf=100000
iter= 10200  env_steps=  1305600  eps=0.050  episodes= 22012  recent_return=0.11  win=0.00  buf=100000
iter= 10400  env_steps=  1331200  eps=0.050  episodes= 22385  recent_return=0.21  win=0.00  buf=100000
iter= 10600  env_steps=  1356800  eps=0.050  episodes= 22755  recent_return=0.17  win=0.00  buf=100000
iter= 10800  env_steps=  1382400  eps=0.050  episodes= 23137  recent_return=0.10  win=0.00  buf=100000
iter= 11000  env_steps=  1408000  eps=0.050  episodes= 23548  recent_return=0.09  win=0.00  buf=100000
iter= 11200  env_steps=  1433600  eps=0.050  episodes= 23925  recent_return=0.14  win=0.00  buf=100000
iter= 11400  env_steps=  1459200  eps=0.050  episodes= 24321  recent_return=0.11  win=0.00  buf=100000
iter= 11600  env_steps=  1484800  eps=0.050  episodes= 24687  recent_return=0.09  win=0.00  buf=100000
iter= 11800  env_steps=  1510400  eps=0.050  episodes= 25048  recent_return=0.09  win=0.00  buf=100000
iter= 12000  env_steps=  1536000  eps=0.050  episodes= 25417  recent_return=0.08  win=0.00  buf=100000
iter= 12200  env_steps=  1561600  eps=0.050  episodes= 25789  recent_return=0.14  win=0.00  buf=100000
iter= 12400  env_steps=  1587200  eps=0.050  episodes= 26168  recent_return=0.13  win=0.00  buf=100000
iter= 12600  env_steps=  1612800  eps=0.050  episodes= 26548  recent_return=0.13  win=0.00  buf=100000
iter= 12800  env_steps=  1638400  eps=0.050  episodes= 26923  recent_return=0.12  win=0.00  buf=100000
iter= 13000  env_steps=  1664000  eps=0.050  episodes= 27302  recent_return=0.13  win=0.00  buf=100000
iter= 13200  env_steps=  1689600  eps=0.050  episodes= 27668  recent_return=0.10  win=0.00  buf=100000
iter= 13400  env_steps=  1715200  eps=0.050  episodes= 28028  recent_return=0.11  win=0.00  buf=100000
iter= 13600  env_steps=  1740800  eps=0.050  episodes= 28392  recent_return=0.12  win=0.00  buf=100000
iter= 13800  env_steps=  1766400  eps=0.050  episodes= 28756  recent_return=0.14  win=0.00  buf=100000
iter= 14000  env_steps=  1792000  eps=0.050  episodes= 29111  recent_return=0.13  win=0.00  buf=100000
iter= 14200  env_steps=  1817600  eps=0.050  episodes= 29468  recent_return=0.13  win=0.00  buf=100000
iter= 14400  env_steps=  1843200  eps=0.050  episodes= 29816  recent_return=0.13  win=0.00  buf=100000
iter= 14600  env_steps=  1868800  eps=0.050  episodes= 30176  recent_return=0.14  win=0.00  buf=100000
iter= 14800  env_steps=  1894400  eps=0.050  episodes= 30546  recent_return=0.11  win=0.00  buf=100000
iter= 15000  env_steps=  1920000  eps=0.050  episodes= 30881  recent_return=0.14  win=0.00  buf=100000
iter= 15200  env_steps=  1945600  eps=0.050  episodes= 31237  recent_return=0.13  win=0.00  buf=100000
iter= 15400  env_steps=  1971200  eps=0.050  episodes= 31589  recent_return=0.13  win=0.00  buf=100000
iter= 15600  env_steps=  1996800  eps=0.050  episodes= 31937  recent_return=0.13  win=0.00  buf=100000
[run] 2000000 env-steps in 256s => 7820 env-steps/sec
[run] saved -> results_smax/smax_2s3z_vdn_correlated_q_values_s0.npz
