# /home/jwozniak/MARL/.venv/bin/python3 -m smax.run --exploration independent --similarity obs --mixer qmix --seed 0 --total-steps 2000000 --out results_smax/smax_2s3z_qmix_independent_na_s0.npz
2026-06-10 19:55:52.773394: W external/xla/xla/service/gpu/nvptx_compiler.cc:930] The NVIDIA driver's CUDA version is 12.7 which is older than the PTX compiler version 12.9.86. Because the driver is older than the PTX compiler version, XLA is disabling parallel compilation, which may slow down compilation. You should update your NVIDIA driver or use the NVIDIA-provided CUDA forward compatibility packages.
[run] cfg={'seed': 0, 'total_steps': 2000000, 'n_envs': 128, 'buffer_cap': 100000, 'batch_size': 128, 'warmup': 5000, 'updates_per_iter': 1, 'target_sync': 200, 'gamma': 0.99, 'lr': 0.0003, 'grad_clip': 10.0, 'eps_start': 1.0, 'eps_end': 0.05, 'eps_anneal_steps': 100000, 'hidden_size': 128, 'exploration': 'independent', 'similarity': 'obs', 'mixer': 'qmix', 'qmix_embed': 32, 'log_corr_every': 2000}
[cfg] n_agents=5  n_actions=10  obs_dim=127  state_dim=120  aug_dim=134
iter=     0  env_steps=        0  eps=1.000  episodes=     0  recent_return=0.00  win=0.00  buf=128
iter=   200  env_steps=    25600  eps=0.757  episodes=   413  recent_return=0.24  win=0.00  buf=25728
iter=   400  env_steps=    51200  eps=0.514  episodes=   840  recent_return=0.34  win=0.03  buf=51328
iter=   600  env_steps=    76800  eps=0.270  episodes=  1317  recent_return=0.25  win=0.00  buf=76928
iter=   800  env_steps=   102400  eps=0.050  episodes=  1853  recent_return=0.09  win=0.00  buf=100000
iter=  1000  env_steps=   128000  eps=0.050  episodes=  2421  recent_return=0.05  win=0.00  buf=100000
iter=  1200  env_steps=   153600  eps=0.050  episodes=  2962  recent_return=0.03  win=0.00  buf=100000
iter=  1400  env_steps=   179200  eps=0.050  episodes=  3499  recent_return=0.04  win=0.00  buf=100000
iter=  1600  env_steps=   204800  eps=0.050  episodes=  3978  recent_return=0.04  win=0.00  buf=100000
iter=  1800  env_steps=   230400  eps=0.050  episodes=  4512  recent_return=0.03  win=0.00  buf=100000
iter=  2000  env_steps=   256000  eps=0.050  episodes=  5029  recent_return=0.03  win=0.00  buf=100000
iter=  2200  env_steps=   281600  eps=0.050  episodes=  5547  recent_return=0.04  win=0.00  buf=100000
iter=  2400  env_steps=   307200  eps=0.050  episodes=  6052  recent_return=0.04  win=0.00  buf=100000
iter=  2600  env_steps=   332800  eps=0.050  episodes=  6607  recent_return=0.04  win=0.00  buf=100000
iter=  2800  env_steps=   358400  eps=0.050  episodes=  7115  recent_return=0.03  win=0.00  buf=100000
iter=  3000  env_steps=   384000  eps=0.050  episodes=  7599  recent_return=0.05  win=0.00  buf=100000
iter=  3200  env_steps=   409600  eps=0.050  episodes=  8054  recent_return=0.03  win=0.00  buf=100000
iter=  3400  env_steps=   435200  eps=0.050  episodes=  8515  recent_return=0.05  win=0.00  buf=100000
iter=  3600  env_steps=   460800  eps=0.050  episodes=  8989  recent_return=0.06  win=0.00  buf=100000
iter=  3800  env_steps=   486400  eps=0.050  episodes=  9471  recent_return=0.06  win=0.00  buf=100000
iter=  4000  env_steps=   512000  eps=0.050  episodes=  9950  recent_return=0.06  win=0.00  buf=100000
iter=  4200  env_steps=   537600  eps=0.050  episodes= 10412  recent_return=0.06  win=0.00  buf=100000
iter=  4400  env_steps=   563200  eps=0.050  episodes= 10869  recent_return=0.10  win=0.00  buf=100000
iter=  4600  env_steps=   588800  eps=0.050  episodes= 11393  recent_return=0.18  win=0.00  buf=100000
iter=  4800  env_steps=   614400  eps=0.050  episodes= 11892  recent_return=0.27  win=0.00  buf=100000
iter=  5000  env_steps=   640000  eps=0.050  episodes= 12363  recent_return=0.28  win=0.00  buf=100000
iter=  5200  env_steps=   665600  eps=0.050  episodes= 12790  recent_return=0.34  win=0.04  buf=100000
iter=  5400  env_steps=   691200  eps=0.050  episodes= 13202  recent_return=0.47  win=0.41  buf=100000
iter=  5600  env_steps=   716800  eps=0.050  episodes= 13631  recent_return=0.30  win=0.00  buf=100000
iter=  5800  env_steps=   742400  eps=0.050  episodes= 14105  recent_return=0.45  win=0.24  buf=100000
iter=  6000  env_steps=   768000  eps=0.050  episodes= 14559  recent_return=0.45  win=0.18  buf=100000
iter=  6200  env_steps=   793600  eps=0.050  episodes= 15031  recent_return=0.41  win=0.10  buf=100000
iter=  6400  env_steps=   819200  eps=0.050  episodes= 15510  recent_return=0.34  win=0.00  buf=100000
iter=  6600  env_steps=   844800  eps=0.050  episodes= 15952  recent_return=0.34  win=0.00  buf=100000
iter=  6800  env_steps=   870400  eps=0.050  episodes= 16423  recent_return=0.29  win=0.00  buf=100000
iter=  7000  env_steps=   896000  eps=0.050  episodes= 16873  recent_return=0.29  win=0.00  buf=100000
iter=  7200  env_steps=   921600  eps=0.050  episodes= 17320  recent_return=0.35  win=0.00  buf=100000
iter=  7400  env_steps=   947200  eps=0.050  episodes= 17762  recent_return=0.21  win=0.00  buf=100000
iter=  7600  env_steps=   972800  eps=0.050  episodes= 18214  recent_return=0.22  win=0.00  buf=100000
